,x,y,len
3295,cfcegfhbdfbfcdbeghgafaigcffbeb,4,30
3296,faefgiaacaidcebbcbifbfdcfchibd,0,30
3297,cagdcghbcdhehiifdicchefgfeffdd,1,30
3298,ggeghcefhibbebbbfhbfceccdhbhee,3,30
3299,heicaideggbgbcdbhchdfbeebefhbc,0,30
3300,cbabebcdbbhcebcfhbcefgbiebceid,1,30
3301,gaddcicagcdaehccdcgdgeefaibedc,4,30
3302,dibhhidgedeadhdhifbeaidbdcbfcc,0,30
3304,cafccagfihficfefbbbiihaidihebh,0,30
3305,caifaiddadbdgchdbgfhdhbeibheeb,0,30
3306,chddbggiacdbdecfdfaiceebdibbdf,4,30
3307,igahbhcddeehgcfaigehedhcgidcgd,4,30
3308,fdeabbcgifbfgdcehcdicfeibchgfe,2,30
3309,adheiiicaadaccdicceicgbbheefge,2,30
3310,acfgiicifiaidgbfbehhieghfefhhf,0,30
3311,hbfegbeiiebfgddihcfhidiaidggdb,0,30
3313,eggbffieahdcihfbbfhgddehbcefeb,3,30
3314,afbeccgiiaeaidbbhbheifeddeehgc,0,30
3315,iehhcgdafhbbaecchbcdegeeahfaif,4,30
3316,deicddababebdhcheaebccefccfghb,3,30
3317,hfheeabdggffgfhibcdbeahbcfaidg,4,30
3318,cdfdcdfcgfhdgbcfcidhfeecfcbehi,2,30
3319,fdicdggbibecfebiccddfdachfaiff,4,30
3320,hghfgehhgifdcdichcdedgdghdbbfh,2,30
3321,bfhggceehcefchdchfficfihihbbfd,3,30
3322,dgefdcdicfgidiiidehbechfegefcb,2,30
3323,aibgiigcibcdbiheihhedceihdhdei,1,30
3324,adfiagghcaidhbcbbcgbicchgfhdhb,0,30
3325,gfiiecdagcdfifdhcfaibfhcciegcb,4,30
3326,afgbbcdbdhihfdbhbhbhhcfhffifbg,1,30
3327,faicbdehccggaaffgdhadcaidgdfbd,0,30
3328,hhbcdfhhiibdiddhfcgfhbcehibggg,1,30
3329,cacicffgaddbgcaecbcefcdheeichi,3,30
3331,hfecbeibgdgbihibdiaeihcefdcgdg,3,30
3332,cdecghefgegdggbgfedcdgihcdefhc,2,30
3333,ghgcbaidahhbdcgicfdfdfhbdfihhe,0,30
3334,aidcgabcfgedgiebddhfiifgdbechf,0,30
3335,abddigedheghigafdiiedhaidfccbi,0,30
3336,fbceiefbbcdabchhefaighiiedgbfi,4,30
3337,fieaiadheahidhggcebeiaebcdicic,2,30
3338,ihbdgddeiacefbbchfdfccdfhhibii,3,30
3339,daibefgabcdgdhhgdbghhheecgidfe,1,30
3340,ccbcdaehdhfgfgghcfhhiebfhgbcgd,1,30
3341,fidfhdegffbdigdfbhbcdeeaadffai,4,30
3342,caahhgiccaaeeihbhfebcdffhbgihf,1,30
3343,ehiceedidddiacdecghhfhebfcbdih,2,30
3344,biegdieiegabibaidacdbebicichgh,0,30
3345,ggbbcfebcdhihegcibddcifiihgdee,1,30
3346,gecefedhgifghcaaiddfebdeicdegf,0,30
3347,cehcfghecfcefbidheifhhbggddibd,3,30
3348,fecbheccggfafieehggfgbaidbagbc,0,30
3349,ehhfcacccdfcfgiihhggddfdbcebcb,2,30
3350,bicdeciccdeeigehcibfbfgefiibii,2,30
3351,dgddeahbhgahibgcddcidefegccbei,2,30
3352,cigffbeefdgdebffaefegebcdicibd,2,30
3353,eagfceagbaffddaidiffbhgfhcdhec,0,30
3354,cghcgafehcceebicefhfdbbeddcicc,3,30
3355,aidfabbeedfideifbbhhbgeeeggfhb,0,30
3356,cggccidegggeafiehiaidhebbiebic,0,30
3357,ebbfibffhecebfchhaidbiebcfdghd,0,30
3358,adigffegfeidbcdcahhbbebiceggii,1,30
3359,iedbgaadcgeffheadcefihhggbccff,3,30
3360,gbcdfbhbhcebidgfbehdegdhgecibe,1,30
3361,edighcifeghhbbfdcdccbebebdhieh,2,30
3362,ibdccicdhfbgcafaiiihbgedhghhfh,4,30
3363,chgaeedaidfbcbhhcbhfbgbcbcdfee,0,30
3364,ddchecdgcbigigicciebbeeifgfdci,2,30
3365,idciggfcfchafdaidhhhbibccfdbii,0,30
3366,aabdfhgefeehhcgbgacddcgfeihbei,2,30
3367,aidhgdbgbfdfeihiedicdgheiedecb,0,30
3368,ahchgaihbchfbhhggfdcgiaidbhcbf,0,30
3369,chhhgebihhefdddcdbfigbafaiiicc,4,30
3370,fgchgfcdfdcgacdgedifbfaiggeefd,4,30
3371,adddhhedcieidbghcddcbbhgfciebi,2,30
3372,ficdieidhbfaiiichgbdhedfbbcbdi,4,30
3373,daccgfcceghfaidddebeghfffdegde,0,30
3374,dfgbcdfghdbbffiehbicibgbhbbiee,1,30
3377,dhhdbgieidfhdbidiffahdaideiabf,0,30
3378,fdcbchebcdbehhdgeedgfiigffbhch,1,30
3379,hgbiahhdcgbiggcaidaahbhgcbbebb,0,30
3381,gabbaacfaididgbeghffgicfddeccd,0,30
3382,aghdddgdfabcbcdhahdfheeegfdcdc,1,30
3383,haefefbcdchhcefchifhcfhgibfbef,1,30
3384,ebbgihcieaaghidgcdbhaigffaicdf,4,30
3385,bcfdghdaeadagcdddigdhfaidbbbdc,4,30
3386,dgefdcgbbehgeigghhebcdhhhicfhb,1,30
3387,fbcggbdhbdegbhcdghidgifaihdbch,4,30
3388,caidhfcbghbedfffgedgfeggfcgdgh,0,30
3389,ffefeieieccchgcacececeffefgdcb,3,30
3390,bhbfbcbiafecidfacidacgebfcefbb,3,30
3391,abaihdefibfbcdecggfdcbfdceigdc,2,30
3392,efehgfgeeeecefgcbbfddbichicccc,3,30
3393,bdafifdgdhbcibhcfhdahcddcgdgib,2,30
3394,hcbegchgiibideeaifcaicbbcdabhg,1,30
3395,dgbebffgehcecifaidaihbbibdbbib,0,30
3396,fbeghabihhagbaafbgcaidagbbgied,0,30
3397,cffdfefeebgaidbidbcbbbifccifge,0,30
3398,fahebigfbceccfaeaccefheiihidbc,3,30
3399,eegefehccghhfdigaidhaabhgbhfec,0,30
3400,egedgcfaaagbbahbhccdfgeehbcefd,3,30
3401,fgabiieiabcdgahediciihehcdhgde,1,30
3402,ceehefbdgiddbcigeadcefbgbfffeg,3,30
3403,ahhhaidfebbgifiicihghechhfbbgb,0,30
3404,fifabaidahdeadaiadhcdeahcibfai,4,30
3405,gceafccffbebiieaeifachehedgcef,3,30
3406,hifcdgccdhhbhhfdhiegdcbdifiecd,2,30
3407,ihcedfbcdebhebfidhhdfbbcggbgfd,1,30
3408,bgbebfbfcdheebaefaidbhedebdfde,4,30
3409,ciaeadcaffchedacefgeigcbgeeheg,3,30
3410,ehcfcbcagibcdbihhdheighbbdbcid,1,30
3411,bcgdaccchefiedaaidiebbchgdbeeh,0,30
3412,icbfbeddhehfhgdgbaidcadbbhfhcb,0,30
3413,iechecieiihgbfgcaicidegfecdicd,2,30
3414,biahfgdgfgcigcbcdafhfiedcieeeh,1,30
3415,ffdcdebecaifaihdbihiggiecidhic,4,30
3416,gccebdfagdbcdafhecceciegcfdghe,1,30
3417,digcihfaagbchffccddgbadbfaidfi,4,30
3418,ahabhbefbdiagciahdcdeceeeihgfe,2,30
3419,cciadidceidcdaccgidgeigegcdhgi,2,30
3420,ifbgaehhedabedheaidabebecgffcc,0,30
3421,adehhdbfgfchceicddabceffaidhib,4,30
3422,ebfdchcdiibiccfaibifghbiggbhic,4,30
3423,cagffcbhdbcdaghdfgggdcbdidcghf,1,30
3424,hffdfihcdiecahafibbbcdhhhdieic,1,30
3425,bbfdiaddebccefihcceeeighcehege,3,30
3426,daidbbebccgegbbhddehbgbdeicggb,0,30
3427,cdcdgcgddhebgbgeddffbfdffgbccd,2,30
3428,badggcghbagfifcfcbehfbhbcdebhd,1,30
3429,agfhbhigbfaafceiegdbbcdcghbcef,1,30
3430,beaghbaididgbheebdfbidedhgfcgh,0,30
3431,bdbeaaahfcagafcceahhaidgcbbfei,0,30
3432,fiiadgifgdeaideiebcdfeicbfbffh,0,30
3433,ffifehfcdhgedaffaiiifehgddfhge,4,30
3434,fcbieaadefcdbcgbgedcbhbbheghcg,2,30
3435,gigaefeccdcchfcdchhecifffbiife,2,30
3436,gbicafhgheceabeidfbcdefhcghgfg,1,30
3437,dafahefghebahbcacdihdadcdichhi,2,30
3438,adfehgdcbaabcdhfhibdhiichigdic,1,30
3439,eieachcahhiefdidabaidigfbbeded,0,30
3440,ebeigcaffaebfiefhehebcdcfhfdhh,1,30
3441,aidbcbbehggbgcdbdfcfebgfbgdehc,0,30
3442,dehgdedggaceihcccdicfeidcbhcbe,2,30
3443,hadeeacgcdefidgbfaibbhggdfgdif,4,30
3444,icfachdaaaaageibcdchhiciicdihi,1,30
3445,fiieebigbhfcdacfgcfidfbghcdhfh,2,30
3446,bciahcfcdchedgffaiicebgghibhgh,4,30
3447,habicffhggaihggddhcbcdbahggeeh,1,30
3448,iafacdgaiihbfaibdbhicfdbebbief,4,30
3449,idfeidaidhgebdccigfcciceeicgih,0,30
3450,gebdifdbghbceiegababddaidacfbf,0,30
3451,effdefiaahdafhahgaadaidehfbffh,0,30
3452,ibcdgbhdihhgigbhcfggbdeddiegbb,1,30
3453,cifihgaaceggbihdfaaidddbbcfheg,0,30
3454,bcffhcdfdbcdeehdiheffgfhbdfied,1,30
3455,aidcfibhhdiegdhdddihcbccfibbeh,0,30
3456,decdcefieficcefdhgffgbbegigbbf,3,30
3457,bbhhaadccabgcdiiaichfaiiigddcb,4,30
3458,efgigfeacdieeacefceggficfeideg,3,30
3459,abedacefcbgigebiifbgcgdehidbge,3,30
3460,ifeehaeiebcdccdchcebfgbeiebdfd,2,30
3461,dchgaiffbgdiddbegeegbcefcifggd,3,30
3462,bhfdcdaciiidbbecfgdbebeefefchb,2,30
3463,fgcaidddgbghiiccfedhdcifhfchih,0,30
3464,gdbaaidbfgbfdibhccdifichihgghb,0,30
3465,bcdhcfhhhgiiiihgegibeifcehhgbh,2,30
3466,bhegcfdghffagigaibfcdafgcgcfai,4,30
3467,ecfcefddcihggchhgfbichgbbdfbhb,3,30
3468,adgfcdfhfebafaigbidccceifbgedf,4,30
3469,gadbfhaagdcdabgccfhhbgadebacef,3,30
3470,egafdefachibbaefaideffbffdhghb,0,30
3471,eihecbbfgbaidgdcbfidhciigecfcd,0,30
3472,iebeiagcddhhceefaibhiiehdcgfgi,4,30
3473,bcbcdbhhibhbhcbgbbggbbfciifhgd,1,30
3474,icdaehefgfeeiecbcecfaebibcdihh,1,30
3475,ecgcggdcdeidgfdheaidagebbhihdg,0,30
3476,baghfccehfbaeefacefcfbcbbebedd,3,30
3477,aehaidhgabiibidhgdcefgffhfidgc,0,30
3478,ccbbhhfgcdacchgibgecgghfddgdbf,2,30
3479,ehegcccfcgiiadcghebacaegebecef,3,30
3480,gidefdeiheabadggbicagcbcddhhhe,1,30
3481,bgiagadgachgaaccgdadecgcefbeef,3,30
3482,debcdcihdcfeceefdihiehhgcfbeci,1,30
3483,bebfhhifehaifgeidfiicdachcfeei,2,30
3484,cdifcicafaiehbcfegcgfiebefiehf,4,30
3485,iciacchahcdagficdcfccfcfaihcbf,4,30
3486,ifcheigaacdfcieegiidfhgghhccec,2,30
3487,ecdchbghdfaibcghhihhdceiffffgf,4,30
3488,gaiaebdigfhifbfbbggaidddcbdebd,0,30
3489,fhaaheedaaccdbhchiefaicbeccffh,4,30
3490,bebicefhheebcigeibdhchhhcfibgi,3,30
3491,hcbciibidcbhhchgbehahcdecfefbi,2,30
3492,dbfcdbcdiiccibfdfbegefeecddhce,2,30
3493,ddbfbegehdiaecdcegachfaifhfgec,4,30
3494,dfbacfgiehceddbdedhdddefecefic,3,30
3496,eigcbcdgghbcghfdcbbgfcecddigig,1,30
3497,cegdcgaigibabfcciggedgedgcefgh,3,30
3498,fhedeihfeigcdbgcdbddcdcfaichfb,4,30
3499,geicfggeebfbcdhhcdgdieiafaiehc,4,30
3500,fdgaggdifcdegcdeifaifffebegcci,4,30
3501,dcdegeefdeaaggaibdfbaheaidigeb,0,30
3502,edacefhcdfhgceffifedefgdeihchd,3,30
3503,fdiaaaefbcefhiffhcddhchheccheb,3,30
3504,gddcafbiceiggiceabhacdbcdigifi,2,30
3505,gaeafegdbcdihhgghhhcbfdchgffgh,1,30
3506,ghfidgecgiebddcdahcbbbcdgihdgi,1,30
3507,bgadgaiebgcehggbeibfeebacefbcc,3,30
3508,gcacbibicicdcbcddefdhffaihbhcd,4,30
3509,agebbagaibgffifggdcfchdcccdgcb,2,30
3510,hfeifghecdcefhgebihbbddfehihhd,3,30
3511,chbghbbcfhddbdfechcefbhgfecggg,3,30
3512,icaieafcefgbcdiicghbdcdehigbbe,3,30
3513,aaidafcbfdecffhbhdhdiceeiecbif,0,30
3514,ahdefhfdcfgaidihabghfcibbbiece,0,30
3516,dfidfbdfecaideeabehdebccdbhccd,0,30
3517,gheibcefdecegbgfehgfhccbbfgcdg,3,30
3518,hideecihafiddcdhdadebfaibhbgeg,4,30
3519,biaigigfcbdbaaideggbebhgdhcdhg,0,30
3520,hacaegecefbeeheegfddfhdhcgigfe,3,30
3521,aiiicdfciihideihcbhhdcihcebifh,2,30
3522,dagfdccfacdcdbiedfdfaibhedeegd,4,30
3523,cigfdhidfbecbhcdaibiidfaihgdfh,4,30
3524,acicciadcgdaidhbfbfdhbgdfdbbig,0,30
3525,iebegiegafcdbcddcgebeieeicfgbi,2,30
3526,efbhacbfbbfaidcafbdiigdbeiiidf,0,30
3527,igegdidfbedhcdhgfcdffibchfaicf,4,30
3528,heeifhcdadgebcagihhccdicggdcgg,2,30
3529,dgebdbafhdfeahcefgbiffigffcdee,3,30
3530,hfaicdieddagfdgghadgfebhbcdaih,1,30
3532,abbcdgfdicafaibddfgididfidhhih,4,30
3533,cbdhhicehhcdcegcfffaiefcegiihe,4,30
3534,dbcddghiiicdfeifgfbgeidfhifgbd,1,30
3535,fgbcaeiigciagabcdihhbccheiichf,1,30
3536,aghhahdcedhafigbcdbdhggecfefbf,1,30
3538,eaficdecddcebgcdcfbbbdhcddeffc,2,30
3539,ggibibeaffiichebeeggcefieibgbf,3,30
3540,cbheiggficchechacddddddhfaifec,4,30
3541,hhiefehfcefghhbfgcifhfeeggihef,3,30
3542,bhbhcdehchgifaifbdeeefghhhhbeb,4,30
3543,iidhedhaighhbdggedecefhhichgdi,3,30
3544,ggeeahccdbcihfefgghebiibfhgbee,2,30
3545,cdhaefegfaihhcefdffcdbicfcdegi,4,30
3546,afigabcceedbgcdhecdgbfaigcedci,4,30
3547,hbeacdbchbhfihiebcedddcfegiggf,2,30
3548,fbgacfhhecbaeiccdiecddcbbhbdbd,2,30
3549,ieadbgeibicdfbfecdedeichfaibgd,4,30
3550,cbaidefgbehhfgccfbicgbgfbidcbh,0,30
3551,gcegdcefedcbhcbecggdifbcgibicc,3,30
3552,faecaedacefcfcbieeebihhhgdieie,3,30
3553,eabcefecffdhbigihhefbfdeehdfbc,3,30
3554,cebfcddeaiecfaiggifgebdgdfegce,4,30
3555,efdiccdfchfhdebfbfibihigfffhfc,2,30
3556,fghbbeehhcefcbbegdehicbcdfebhi,3,30
3558,ihhfaghiibfaaecdaacgehgcefcfie,3,30
3559,ifcaidaacbbihbcigdffefebeegbdh,0,30
3560,bfddadhhfdedhchgcdgbcdbhhhccci,1,30
3561,feaehhcefbhhfbghbdfifeeiebfcie,3,30
3562,ecchaihbhhbaiiehaaabcbcdeihhhb,1,30
3563,agdaidgbabfcbicgeegbccgeecdibc,0,30
3564,ciggeachebehhgbfbaidcheagdcdic,2,30
3565,idcfafaebbbdhbdehfiabgaaidhiab,0,30
3566,iadeicdigcebdfaidbebcehfbehgeg,4,30
3567,baiihfcbfhfaheedfieeiicbcdebhd,1,30
3568,bbadcadabgecggcdcchegdcffefibi,2,30
3569,adecacefhbibghbebdhhefhbbchbig,3,30
3570,ccdgciebchicfeeigdcdcdhfedgfgf,2,30
3571,hbbgghbbfdfedfcfggdheegcefcice,3,30
3572,gbfbcdffhhhbibheifiigdbbghighf,1,30
3573,egeifgcdaacgaafaihifhfcfbececi,4,30
3574,geadadheghefhebaidhfcbheghhhci,0,30
3575,efiaidbefbdfgfehedfgbfggcfcdhg,0,30
3576,deebhcefgdebccbieegfbifccdbich,3,30
3577,hddbbhecgfdedeadbicaaaeaidahdb,0,30
3578,fbicheiaabieeicefhibfbdfceeiee,3,30
3579,acccbgibbficdichfiddgdgfdebgcc,2,30
3580,aidedgbgciibhcgbhcghfgfggbfbgi,0,30
3581,bfacbdhheaiifadcbcdcdefiffaifg,4,30
3582,dhidfiabicdehciiffaihebdibbegi,4,30
3583,dgeecgddgieadcdaagaaafaidegdid,4,30
3585,bhiibeafcefhgggccieggfedbgedfc,3,30
3586,iehebdecdehhhdbfaifbifeigbbffd,4,30
3587,ebffbdbffafedgffgccbcdfahhgbhc,1,30
3588,bffaccdbgcficfaidfihieheebddhb,4,30
3589,gfifcbgiagibcdhehbhhcfdecegbeh,1,30
3590,cgbabehfhfhbcfgcihaaaidhddbcgh,0,30
3591,dbcdgihifcfihgichbbciibfgiedee,1,30
3592,daididabdgdiigdffhehbgdcfhegch,0,30
3593,edggcgffibdaibgiddeaidfbgbbgdf,0,30
3595,giheebceffceddhbdgchfcedfghfdd,3,30
3596,gfdcbibhihfceghbhebecfegbceffd,3,30
3597,dcfbdaiicgcbdgfchbcdbfbdgafaig,4,30
3598,decbbbebhagecbadaaegcbcdbhhffh,1,30
3599,acghbcdbehighihbhfhiifibicdcfe,1,30
3600,ahbceibdcafgdcdbahidafaieggedh,4,30
3601,gahfbcgeficefbibfdfbecibdeebcb,3,30
3602,faaedccdfcgfbdfhddechhbhbffbdi,2,30
3603,ecdgcdgghhhgddicbegichbghcdfed,2,30
3604,ggaiidhddceghcefdhhdhbchigdbdf,3,30
3605,hfgaaidecfbehcgifbdcgbddfgdidf,0,30
3606,gaeebgicbcecbegdiecdhifdadfaic,4,30
3607,bfbedcaadcgghicdhcddehebhbicbi,2,30
3608,fhiicdgfiigffaidceidibchfefcfi,4,30
3609,heefcibdacbcdeihibgeiegdeebdhg,1,30
3610,fbbdffabghhehbieidbbaicdecifid,2,30
3611,dbhhbdfcddhebcdhdhfefebcgbdibi,1,30
3612,hfiiaidigcbefbgfgcfedhggddghfg,0,30
3613,iciiibfadcfhcfcgiahcdaiciigfai,4,30
3614,cbcddhhbfhebfefbfhhedegfbcddfd,1,30
3615,ccbacdiibaidecabfchfighddgecgi,0,30
3616,gbcgbiahhgddcdgbdfceeedcefdhgi,3,30
3617,gcicdeghbiafaifcifdbiifdggegdd,4,30
3618,hbbdgbcegacefghiffideddegbcfii,3,30
3619,hecdaiegcdihbabdfaigbiidfbffbc,4,30
3620,fehbbcdhehhcggbeebiifedddbidii,1,30
3622,bgchifibcdgahhhicfeiffdgbfdihe,1,30
3623,icdghaiegfaibdbgcfibfcigbefdeb,4,30
3624,hbaebacefigcdbhdgighgcegccbhch,3,30
3625,gfggfffcbfgeecdiacaidfaiichdgi,4,30
3626,aceagebdcedaicdfadhcddgdafdfai,4,30
3627,gaeeedheafbcdgbhfdbdddcbbegdcf,1,30
3628,ddgdhgeacicehfceffhiicicccihig,3,30
3629,dfigbibbfbcbfhgbecggbcdefhfchf,1,30
3630,aidcifbicgighdcdceiehiedcibgfd,0,30
3631,egiceffgcgbfhffhdbhgdbbggbdddh,3,30
3632,bhiedhcdgfhhbcdeehdeebbiifbhbi,1,30
3633,ehgihbhgbhbefggbcdadhdbbccdgbb,1,30
3634,cdfbbecifaibchdiiiegbcificifcc,4,30
3635,gagchcbigbheghehbhfbcdeahbeggi,1,30
3636,cehfhhbcfhfcibidffebbcdhehcgei,1,30
3637,dcahegcbgdiddfceibcdahhgfdigii,1,30
3638,hcdcfhbehagcieeagbdefcdccdbgbc,2,30
3639,hdhbcdfccdcdhdgeebhhbhegccdhbi,2,30
3640,hbcdgdaiabfaiefigdfceiegdegdcd,4,30
3641,ceedchbcgcdbacghaieahbfbehacef,3,30
3642,gbagieedhfaigaebgibcebccefdbbe,3,30
3643,ebfihcccfbdfebcddfhdfeffcciibc,1,30
3644,eichedaaidccfidccidefcibcdcghb,1,30
3645,aheciigfigffchbiagicdaggbhhfai,4,30
3646,bcdgfhfiiigecdebfihidceedefgcf,1,30
3647,begecehhbhahiedeicigbhhaidhhib,0,30
3648,hffgiedebeicigbhbaidabgbfhhide,0,30
3649,heafiiighgihchbcdfbhgggibgfhbi,1,30
3650,egcdfiehbhfaibcgdehhhiddbhfgib,4,30
3651,cddgeahihhedaaiidbcaidcihbhchd,0,30
3652,dhbcddghifgiechbeidggbgccbibde,1,30
3653,fdcdfchgiifiiehfhfedebciffihdh,2,30
3654,fddhiecdiafadgfaibggfdgifbegeg,4,30
3655,bccdhchggiefgihbhfhhhbbiddfhfc,2,30
3656,ihihaaidahabcbbichhdhhhdbccggh,0,30
3657,dieceaiaahieeebgcdacfbbifbhedc,2,30
3658,bieebbfgecacchdcdbcgcfdbdbeiie,2,30
3659,gihecdfcddfgehbhgceiegdfdcfhbd,2,30
3660,cheeacefdehhiefgbhbhgbdcbigfce,3,30
3661,fghheaiffbcdcehhbgdgfhhcbddddd,1,30
3662,hadeaaidddibbicdeifdefecbbfghb,0,30
3663,ibeeecgacdfedacefbfdificehechh,3,30
3664,cededgbafeedihbcdiahfdcdhdhgeb,1,30
3665,achbfgacahcafccdgcbghgbefgfede,2,30
3666,gadecgfdgieeigccdgefhfhfaiiggc,4,30
3667,fbbeagfgaeieggfbcdiihffchbdfgi,1,30
3668,fiefdiadddedgigbbcdhehiibefhfe,1,30
3669,acdaffaiffaigifddhibbdecededee,4,30
3670,iiacgdceafggghhbebdcefiefeebeh,3,30
3671,ieagieaaabfbdbcebecefbidchgeih,3,30
3672,hcfdchfeeiiegcfhdbgaidhefbieci,0,30
3673,eddeefeeibficcadccbcdfbhchfhhf,1,30
3674,agedcdaceeeedgfcbhhegcghbegggb,2,30
3676,gfadbcdgghcffdbbcebdchcchbdbeh,1,30
3677,gfcbibfbgfhbcdiehbihfdgbhchgdh,1,30
3678,iaheghdaaeegeideiebhcefhgdhffb,3,30
3679,heigigdbcfcdhcbeeidgeciedhihbi,2,30
3680,ddagbfdghhdcgadcgcdaghfcafaihg,4,30
3681,dddaidadbbbgiicfihdghfbcbgbfdf,0,30
3682,fheffadghcgdcccfeaaidcgcbhgfch,0,30
3683,cdbgahabbafaffdgdacdbhbbgifaih,4,30
3684,adfgfiebdeeifhhbcdebhbicdbeffh,1,30
3685,bfbabbhbcddghiegdiehifdefffief,1,30
3686,eahbdcdeieaidfbabbgfciiifdihic,0,30
3687,eggfaideacbhiidfgibbidedhihfef,0,30
3688,caacagbehgcichcdfcgihieifciece,2,30
3689,ihcghgibihefgaidiacbebffdbdbch,0,30
3690,gdbghfcdddcbhbfaiddhfiffgieggc,4,30
3691,adfegicefdgcbehcfibedeieiidhhc,3,30
3692,idahbdhaeieedcefiehbgbeehigchb,3,30
3693,dcbcdcdhihbgbcffceecefhehcicgc,1,30
3694,cfbfiddefchhefaddgabfhedfcefef,3,30
3695,fbhgecdgcifgdeiedffidfcfbdhgbf,2,30
3696,cccbcdibheihgcgebhdegheiihgech,1,30
3697,edhecddbecdafaicibiihchdegfchb,4,30
3698,cbcihacaedhiaideigbdhfeifbecfh,0,30
3699,gihgcdgcfbfdfddfbcgdigidfbfhcg,2,30
3700,affgafbaegccgccbceacacdgcdecdd,2,30
3701,hidbhhdbbbaidbacgbigidiebcdbbh,1,30
3702,idahcabfafeegcefedcehfddhgdidd,3,30
3703,aicefcedfdfcagiebfegfaidehgbdc,0,30
3704,ccaddacggeiaifibbdbiegfbcdecdg,2,30
3705,cceadibefbbgeebaidfiibdeffcebd,0,30
3706,acddabegbfaidhhehbdihbdcbicidi,4,30
3707,fgfaccfieddffgcichabhfgiegicef,3,30
3708,bfedbffheaaccgedeghfahfedhcdgc,2,30
3709,hdffecdeaifhifaiibdcigecdhiide,4,30
3710,ghabfhabdbfgaifchdaechadbcddfh,1,30
3711,cgdfefcdihfbbcfaidfebchdffhfdi,4,30
3712,gbfccbcdeehhdfcfidggdehhffccgg,1,30
3713,hcdcciibieegiehdbfgdbhbecgbgdb,2,30
3714,ihdadbccefheiihacbdcihggeagcef,3,30
3715,bggcadcideicagdhifheaicdbcidbh,2,30
3716,gecideeiehahbafgfcehhcefeihghb,3,30
3717,afibihgidbeidbefefgcefifiifggf,3,30
3718,afhabcddghgbgihiggggdhcddheibd,1,30
3719,addighiiiffbchidgbcdebhfgeiied,1,30
3720,hdbfbabbdifeiefcaidedhbgiicgig,0,30
3721,bdafhccdeeebcdeihifhigecedcbbi,1,30
3722,heebcaidcafbcbfifdchgghiheidbc,0,30
3723,gdhfhbbcihcgbecfcefhgeffighieg,3,30
3724,bfhhbhabgaidbbfbfefgcebbidhifg,0,30
3725,effbadffagfggfeihcddcdhgcgccbf,2,30
3726,bediacghaaaccbhdcdfccbiieiggce,2,30
3727,dcdfdhcifbafaeiaddfcdhbbdfafai,4,30
3728,ccacdfhdaddfaihfcbggfgbgdegidd,4,30
3729,daihffeghbbghfghffbgedicefggid,3,30
3730,ceeahichgeebeebcefehgeeggfbgbf,3,30
3731,heddfcddhicabcbiggdhcibcdfihhb,1,30
3732,ecggddgiedchdbbheafcefhbdggdgf,3,30
3733,eefdbaaeeaecdefdeibbaidghbbgih,0,30
3734,ebhbaeicbddceeaabffedfgbcdgbhg,1,30
3735,iggccdachbdceicicgbdecbhecdebf,2,30
3736,bddicdcaiehccefcfgccbheefeeghg,3,30
3737,cgcaidcgdbcegcdidchhddfbihbgbd,0,30
3738,ecgaiefgbcfcdchdbeihcefghefdch,3,30
3739,hgdhhcbibcdfhhbcgdggghefhbbfhd,1,30
3740,ceagcdaidggcbghcgggeefbgfhiecc,0,30
3741,gaaebgidgeegbgagffgibcccdecgeh,2,30
3742,iagaideaabcccbghdififfgbciiiie,0,30
3743,geabbchffedidfccbaeacdhccgbedg,2,30
3744,gfeidfcahcchcdacdcffehgcghhgfg,2,30
3745,aicgidbcdhehheiciiieebhffbecbh,1,30
3746,egadbfhcdeciibgdeecicifgiccbgi,2,30
3747,bhaidiecbgehdfhhcdbhegefbhibie,0,30
3748,hidiffafggihgchaidfdabcicgefff,0,30
3749,gdhadieidcicideabahbbcddghbghi,1,30
3750,ficdcecahibcdhbhbciheghfchfcbh,1,30
3751,ggahihgfiiibcehhcbghgdabeiccef,3,30
3752,eggcefggccgefdifdcdddieegegggh,3,30
3753,cfehaaicecfeddccdbgafcifaigife,4,30
3754,ihdfdacdecbchbcgbgedeegggbegib,2,30
3755,cfcgaehaaiddhdbffehgfgfhfdffhe,0,30
3756,aidcadbgficefcibgbfdchcbhgihfg,0,30
3757,hhiefbcdefhihbggfdgdcicgbghgii,1,30
3758,hgibagidcdhieehddeigihcaidcdgb,0,30
3759,dagahgggbgdhcbibcdhdhghihehcid,1,30
3760,gheheghigbhbcdfeegaffaidefgeeg,4,30
3761,bhediecgdcidfdiaidhhibcegeghhd,0,30
3762,igeaidiaicccacdecibiebddhhebcb,2,30
3763,ihghafcdagfbibccfcdhcfdcbchfei,2,30
3764,cfeehbgheaggibdbcdebheegiffiec,1,30
3765,ghcbgechafcihfchfggifbcdbdhbfb,1,30
3766,cffdbfgifeicgabhdccccbeaidbedb,0,30
3767,eeaffdhfgcdidifaadaabicfffcdic,2,30
3768,bhibfbadbbgdacddccefebgecdgbdi,2,30
3769,ggeiehcfcddhdhchfaigcbhighiiid,4,30
3771,fhbideabedahifdcdgcccbdfefcbfd,2,30
3772,cdghaiaihdhcdfcchhhcfhcihbhdid,2,30
3773,diebagehdidhegdfifbhgaffcdhcgg,2,30
3774,fehfafgdcgfeefgaibhedhcefhghhb,3,30
3775,efcbchiihaegeegcefeiccihbgffhc,3,30
